Ack,Android_ID,App_Name,At_Home,Current_Activity,Latency,Goal_Alignment,Intervention_Type,Sleepiness,Prolific_ID,Rshci 1,Rshci 2,Rshci 3,Rshci 4,Rshci 5,Valence,Satisfaction,Agency,Multitasking,Social_Situation,Stress,Timestamp,Usefulness,Gender,Age,Impulsivity[Imp1],Impulsivity[Imp2],Impulsivity[Imp3],Impulsivity[Imp4],Impulsivity[Imp5],Impulsivity[Imp6],Impulsivity[Imp7],Impulsivity[Imp8],Impulsivity[Imp9],Impulsivity[Imp10],Impulsivity[Imp11],Impulsivity[Imp12],Impulsivity[Imp13],Impulsivity[Imp14],Impulsivity[Imp15],Anxiety[Anx1],Anxiety[Anx2],Anxiety[Anx3],Anxiety[Anx4],Anxiety[Anx5],SelfControl[SC1],SelfControl[SC2],SelfControl[SC3],SelfControl[SC4],SelfControl[SC5],SelfControl[SC6],SelfControl[SCATC],SelfControl[SC7],SelfControl[SC8],SelfControl[SC9],SelfControl[SC10],SelfControl[SC11],SelfControl[SC12],SelfControl[SC13],FOMO[Fomo1],FOMO[Fomo2],FOMO[Fomo3],FOMO[Fomo4],FOMO[Fomo5]
True,ad17efec2eb80923,TikTok,True,-1,22,2,SpotOverlay,7,6659e2efdb732dbd7f707a98,2,1,2,2,2,2,3,1,No,alone,5,Mar 3 05:18:04,4,Male,20.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,5.0,4.0,2.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
True,db17676fd20fd34a,,False,-3,2,4,Pop-Up,4,6659f68e2b387f043c276d92,4,4,5,5,5,5,4,7,Yes,alone,1,Mar 15 14:10:43,1,Male,33.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,3.0,4.0,3.0,5.0,5.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0
True,db17676fd20fd34a,,True,-3,0,3,Pop-Up,5,6659f68e2b387f043c276d92,4,5,5,5,5,5,1,7,Yes,friends,1,Mar 16 20:32:02,1,Male,33.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,3.0,4.0,3.0,5.0,5.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0
True,db17676fd20fd34a,,True,-3,93,2,Vibration,8,6659f68e2b387f043c276d92,5,5,5,5,5,4,3,7,Yes,friends,1,Mar 17 00:05:04,3,Male,33.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,3.0,4.0,3.0,5.0,5.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0
True,db17676fd20fd34a,Instagram,True,-2,23,2,SpotOverlay,6,6659f68e2b387f043c276d92,5,4,4,5,5,4,4,7,Yes,alone,2,Mar 12 07:39:49,2,Male,33.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,3.0,4.0,3.0,5.0,5.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0
True,3866a1e37dae1c38,YouTube,False,0,125,5,Vibration,3,6659f77ee4fd69fa455cc86a,3,3,2,2,2,4,5,4,Yes,friends,4,Apr 4 15:18:24,7,Female,38.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,1.0,5.0,5.0,1.0,5.0,4.0,2.0,4.0,5.0,3.0,3.0,3.0,1.0,1.0
True,10dadd85094f52d8,Instagram,True,-3,398,6,Pop-Up,6,665a081994dc662744486887,4,4,3,4,4,4,4,3,No,alone,2,Mar 18 23:26:06,6,Male,24.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,4.0,2.0,5.0,4.0,1.0,4.0,3.0,3.0,3.0,2.0,5.0,5.0,4.0,4.0,5.0
True,10dadd85094f52d8,Instagram,True,-1,4,4,Pop-Up,6,665a081994dc662744486887,4,4,3,4,4,4,4,6,No,alone,4,Apr 4 23:13:06,5,Male,24.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,4.0,2.0,5.0,4.0,1.0,4.0,3.0,3.0,3.0,2.0,5.0,5.0,4.0,4.0,5.0
True,10dadd85094f52d8,Instagram,True,-3,125,5,SpotOverlay,7,665a081994dc662744486887,4,4,4,3,3,4,4,3,No,alone,2,Apr 4 01:28:25,5,Male,24.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,4.0,2.0,5.0,4.0,1.0,4.0,3.0,3.0,3.0,2.0,5.0,5.0,4.0,4.0,5.0
True,10dadd85094f52d8,Instagram,True,-3,57,5,Vibration,3,665a081994dc662744486887,4,5,4,3,4,3,4,4,No,alone,7,Mar 20 04:03:47,5,Male,24.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,4.0,2.0,5.0,4.0,1.0,4.0,3.0,3.0,3.0,2.0,5.0,5.0,4.0,4.0,5.0
True,10dadd85094f52d8,Instagram,True,-2,26,4,SpotOverlay,6,665a081994dc662744486887,4,4,3,3,4,4,4,4,No,alone,3,Mar 27 22:58:04,5,Male,24.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,4.0,2.0,5.0,4.0,1.0,4.0,3.0,3.0,3.0,2.0,5.0,5.0,4.0,4.0,5.0
True,10dadd85094f52d8,Instagram,True,-3,33,4,SpotOverlay,6,665a081994dc662744486887,3,4,3,4,4,4,4,5,Yes,alone,3,Mar 16 20:59:33,4,Male,24.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,4.0,2.0,5.0,4.0,1.0,4.0,3.0,3.0,3.0,2.0,5.0,5.0,4.0,4.0,5.0
True,10dadd85094f52d8,Instagram,True,-2,38,4,Vibration,4,665a081994dc662744486887,3,3,2,3,4,4,4,7,Yes,alone,3,Mar 16 17:55:11,4,Male,24.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,4.0,2.0,5.0,4.0,1.0,4.0,3.0,3.0,3.0,2.0,5.0,5.0,4.0,4.0,5.0
True,cb454f893f64da60,,True,-3,0,7,Pop-Up,7,666382ae8e2b0242b661879a,1,1,1,1,1,5,7,7,No,friends,0,Mar 11 23:45:18,7,Male,43.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,67884cb7099c16e8,TikTok,True,3,190,4,Vibration,1,6674289815bec3913b84eed5,3,3,2,3,4,3,5,4,No,alone,4,Feb 23 15:51:30,5,Male,19.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,5.0,3.0,1.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
True,67884cb7099c16e8,TikTok,True,-3,35,5,SpotOverlay,4,6674289815bec3913b84eed5,2,2,2,3,3,3,5,4,No,alone,5,Feb 20 23:39:29,6,Male,19.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,5.0,3.0,1.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
True,67884cb7099c16e8,TikTok,True,-3,207,3,SpotOverlay,1,6674289815bec3913b84eed5,4,4,4,4,4,3,3,4,No,alone,2,Feb 26 18:54:17,4,Male,19.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,5.0,3.0,1.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
True,67884cb7099c16e8,TikTok,True,3,146,4,SpotOverlay,1,6674289815bec3913b84eed5,4,4,2,3,4,3,5,6,No,alone,5,Feb 23 16:22:57,5,Male,19.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,5.0,3.0,1.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
True,67884cb7099c16e8,TikTok,True,-3,381,3,Vibration,1,6674289815bec3913b84eed5,4,4,3,3,4,3,5,4,No,alone,3,Feb 27 09:34:57,5,Male,19.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,5.0,3.0,1.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
True,67884cb7099c16e8,TikTok,True,-3,74,4,Pop-Up,1,6674289815bec3913b84eed5,4,4,4,4,4,3,4,6,No,alone,3,Feb 27 08:57:56,4,Male,19.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,5.0,3.0,1.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
True,67884cb7099c16e8,TikTok,True,3,5,6,Pop-Up,2,6674289815bec3913b84eed5,3,3,2,3,4,4,6,6,No,friends,4,Feb 23 12:50:05,6,Male,19.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,5.0,3.0,1.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
True,b54545d1f9bfe052,YouTube,True,-2,1,4,Vibration,7,66774233add67a4a8e71398e,4,4,4,4,4,3,4,6,Yes,alone,1,Mar 28 23:47:43,3,Male,52.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,4.0,2.0,3.0,3.0,5.0,2.0,4.0,1.0,5.0,4.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0
True,d379e92554fbfe5e,Facebook,True,-2,5,3,Pop-Up,6,66847cc7c67232fae11af5b3,4,4,5,5,5,3,5,6,No,friends,6,Feb 20 05:20:04,3,Male,33.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,3.0,2.0,5.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0
True,88a93125aa78b8f6,TikTok,True,-3,34,4,SpotOverlay,7,66be3ed60ce8896e4feb1003,3,4,5,3,4,4,2,3,Yes,alone,0,Mar 1 22:17:19,3,Female,50.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,5.0,3.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0
True,88a93125aa78b8f6,Instagram,True,-3,164,1,Vibration,1,66be3ed60ce8896e4feb1003,4,5,3,4,5,4,5,4,Yes,alone,0,Feb 28 11:25:26,1,Female,50.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,5.0,3.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0
True,a15ce124f80f1edd,,True,-3,0,7,Pop-Up,9,66c5fd9cd88ff2690f682cec,1,1,1,1,1,2,7,7,Yes,alone,4,Mar 21 03:31:13,7,Female,59.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,a15ce124f80f1edd,TikTok,True,-3,70,1,Vibration,7,66c5fd9cd88ff2690f682cec,5,5,5,5,5,1,1,1,Yes,alone,4,Mar 15 01:07:17,1,Female,59.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,a15ce124f80f1edd,,True,0,14,7,Pop-Up,4,66c5fd9cd88ff2690f682cec,1,1,1,1,1,5,7,7,Yes,alone,4,Mar 19 08:15:57,7,Female,59.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,a15ce124f80f1edd,TikTok,True,0,41,7,Vibration,1,66c5fd9cd88ff2690f682cec,1,1,1,1,1,5,7,7,Yes,alone,4,Mar 20 10:08:10,7,Female,59.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,a15ce124f80f1edd,,True,0,14,1,Pop-Up,8,66c5fd9cd88ff2690f682cec,5,5,5,5,5,1,1,1,Yes,alone,4,Mar 10 12:53:39,1,Female,59.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,a15ce124f80f1edd,TikTok,True,-3,38,7,SpotOverlay,5,66c5fd9cd88ff2690f682cec,3,3,2,3,2,4,7,7,Yes,alone,5,Mar 8 00:45:06,7,Female,59.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,a15ce124f80f1edd,TikTok,True,0,3,1,Pop-Up,2,66c5fd9cd88ff2690f682cec,5,5,5,5,5,1,1,1,Yes,alone,4,Mar 28 13:48:27,1,Female,59.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,a15ce124f80f1edd,TikTok,True,-3,121,7,SpotOverlay,7,66c5fd9cd88ff2690f682cec,1,1,1,1,1,5,7,7,Yes,alone,5,Mar 10 00:25:31,7,Female,59.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,a15ce124f80f1edd,,True,0,10,1,Vibration,3,66c5fd9cd88ff2690f682cec,5,5,5,5,5,2,1,1,Yes,alone,4,Mar 26 20:56:19,1,Female,59.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,a15ce124f80f1edd,TikTok,True,-2,92,5,Vibration,5,66c5fd9cd88ff2690f682cec,3,3,3,3,3,4,3,3,Yes,alone,3,Feb 26 16:43:41,6,Female,59.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,a15ce124f80f1edd,,True,0,3,1,Vibration,1,66c5fd9cd88ff2690f682cec,1,1,1,1,1,1,1,1,Yes,alone,4,Mar 28 14:37:09,1,Female,59.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,a15ce124f80f1edd,TikTok,True,-3,192,7,Pop-Up,7,66c5fd9cd88ff2690f682cec,1,1,1,1,1,5,7,7,Yes,alone,4,Mar 20 20:00:01,7,Female,59.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,a15ce124f80f1edd,,True,0,5,4,SpotOverlay,3,66c5fd9cd88ff2690f682cec,3,3,3,3,3,4,4,4,Yes,alone,8,Mar 8 16:22:13,4,Female,59.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,a15ce124f80f1edd,TikTok,True,-2,71,1,SpotOverlay,5,66c5fd9cd88ff2690f682cec,5,5,5,1,1,1,1,1,Yes,alone,4,Mar 19 16:44:58,1,Female,59.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,a15ce124f80f1edd,,True,-2,6,7,Pop-Up,5,66c5fd9cd88ff2690f682cec,5,5,1,1,1,5,7,7,Yes,alone,4,Apr 1 18:22:40,7,Female,59.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,a15ce124f80f1edd,YouTube,True,-3,47,7,Vibration,3,66c5fd9cd88ff2690f682cec,3,3,2,2,3,3,7,7,Yes,alone,5,Mar 8 01:21:12,7,Female,59.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,a15ce124f80f1edd,,True,0,113,1,Vibration,4,66c5fd9cd88ff2690f682cec,5,5,5,5,5,2,1,1,Yes,alone,4,Mar 19 21:30:22,1,Female,59.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,a15ce124f80f1edd,TikTok,True,-3,78,1,SpotOverlay,3,66c5fd9cd88ff2690f682cec,5,5,5,5,5,3,1,1,Yes,alone,5,Mar 12 01:34:47,7,Female,59.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,a15ce124f80f1edd,Instagram,True,-3,19,7,Pop-Up,8,66c5fd9cd88ff2690f682cec,1,1,1,1,1,3,7,7,Yes,alone,4,Mar 11 00:27:23,7,Female,59.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,a15ce124f80f1edd,TikTok,True,-3,8,1,Pop-Up,2,66c5fd9cd88ff2690f682cec,5,5,5,5,5,3,1,1,Yes,alone,5,Mar 12 01:17:30,7,Female,59.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,a15ce124f80f1edd,TikTok,True,-3,6,7,Pop-Up,6,66c5fd9cd88ff2690f682cec,1,1,1,1,1,4,7,7,Yes,alone,4,Mar 26 03:04:31,7,Female,59.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,a15ce124f80f1edd,TikTok,True,-3,19,7,SpotOverlay,1,66c5fd9cd88ff2690f682cec,1,1,1,1,1,5,7,7,Yes,alone,5,Mar 9 22:32:20,7,Female,59.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,a15ce124f80f1edd,TikTok,True,-3,63,1,SpotOverlay,5,66c5fd9cd88ff2690f682cec,5,5,5,1,1,4,1,7,Yes,alone,3,Mar 8 20:37:03,7,Female,59.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,a15ce124f80f1edd,TikTok,True,-3,38,7,Pop-Up,9,66c5fd9cd88ff2690f682cec,1,1,1,1,1,3,7,7,Yes,alone,4,Mar 23 00:53:02,7,Female,59.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,a15ce124f80f1edd,TikTok,True,-1,9,7,Pop-Up,7,66c5fd9cd88ff2690f682cec,1,1,1,1,1,5,7,7,Yes,alone,4,Mar 14 15:25:18,7,Female,59.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,df439157e98b4b63,TikTok,True,-3,159,7,Vibration,1,66ce36b5ec965c47b1884230,5,5,5,5,5,5,7,7,No,alone,0,Apr 4 19:52:39,7,Male,56.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,3.0,4.0,2.0,3.0,3.0,0.0,3.0,3.0,5.0,4.0,2.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0
True,df439157e98b4b63,TikTok,True,-3,61,7,Vibration,1,66ce36b5ec965c47b1884230,5,5,5,5,5,5,7,7,No,alone,0,Apr 1 00:40:06,7,Male,56.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,3.0,4.0,2.0,3.0,3.0,0.0,3.0,3.0,5.0,4.0,2.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0
True,df439157e98b4b63,YouTube,True,-3,27,6,Vibration,1,66ce36b5ec965c47b1884230,5,5,5,5,5,5,7,7,No,alone,2,Apr 5 13:07:40,7,Male,56.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,3.0,4.0,2.0,3.0,3.0,0.0,3.0,3.0,5.0,4.0,2.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0
